name,ibge_code,state,capital,category_number,label_name,latitude,longitude
Cacoal,1100049,RO,Cacoal,5,Cacoal,-11.4338650286852,-61.4429442118224
"Riozinho Cacoal ",1100049,RO,Cacoal,10,Riozinho,-11.4338650286852,-61.4429442118224
Campo Novo de Rondonia,1100700,RO,Campo Novo de Rondônia,5,Campo Novo de Rondônia,-10.5684164693485,-63.6249914265426
Candeias do Jamari,1100809,RO,Candeias do Jamari,5,Candeias do Jamari,-8.78502070347748,-63.7000200718298
"Rio Preto do Candeias Candeias do Jamari ",1100809,RO,Candeias do Jamari,20,Rio Preto do Candeias,-8.78502070347748,-63.7000200718298
Castanheiras,1100908,RO,Castanheiras,5,Castanheiras,-11.4268422254625,-61.9491611964662
Cerejeiras,1100056,RO,Cerejeiras,5,Cerejeiras,-13.1950330320399,-60.8184261646815
Chupinguaia,1100924,RO,Chupinguaia,5,Chupinguaia,-12.5568407610938,-60.9018477499554
Colorado do Oeste,1100064,RO,Colorado do Oeste,5,Colorado do Oeste,-13.1305638414553,-60.5550674630789
Corumbiara,1100072,RO,Corumbiara,5,Corumbiara,-12.9975202364834,-60.9487011706614
Costa Marques,1100080,RO,Costa Marques,5,Costa Marques,-12.4360138777142,-64.2316539391172
"Principe da Beira Costa Marques ",1100080,RO,Costa Marques,15,Príncipe da Beira,-12.4360138777142,-64.2316539391172
Cujubim,1100940,RO,Cujubim,5,Cujubim,-9.37819339905712,-62.5871745319209
Espigao D Oeste,1100098,RO,Espigão D'Oeste,5,Espigão D'Oeste,-11.5323149,-61.0169967
"Boa Vista do Pacarana Espigao D Oeste ",1100098,RO,Espigão D'Oeste,10,Boa Vista do Pacarana,-11.004034,-60.8467308
"Novo Paraiso Espigao D Oeste ",1100098,RO,Espigão D'Oeste,12,Novo Paraíso,-11.5323149,-61.0169967
"Flor da Serra Espigao D Oeste ",1100098,RO,Espigão D'Oeste,15,Flor da Serra,-11.4024584,-60.7735211
"Nova Esperança Espigao D Oeste ",1100098,RO,Espigão D'Oeste,18,Nova Esperança,-11.5035334,-61.12930829999999
Governador Jorge Teixeira,1101005,RO,Governador Jorge Teixeira,5,Governador Jorge Teixeira,-10.6120717726075,-62.7404576394632
"Colina Verde Governador Jorge Teixeira ",1101005,RO,Governador Jorge Teixeira,15,Colina Verde,-10.6120717726075,-62.7404576394632
Guajara Mirim,1100106,RO,Guajará-Mirim,5,Guajará-Mirim,-10.7738837406705,-65.3239518196923
"Iata Guajara Mirim ",1100106,RO,Guajará-Mirim,12,Iata,-10.7738837406705,-65.3239518196923
"Surpresa Guajara Mirim ",1100106,RO,Guajará-Mirim,22,Surpresa,-10.7738837406705,-65.3239518196923
Itapua do Oeste,1101104,RO,Itapuã do Oeste,5,Itapuã do Oeste,-9.19187167532785,-63.1823370165183
Jaru,1100114,RO,Jaru,5,Jaru,-10.4359487678844,-62.4762307081317
"Bom Jesus Jaru ",1100114,RO,Jaru,10,Bom Jesus,-10.4359487678844,-62.4762307081317
"Santa Cruz da Serra Jaru ",1100114,RO,Jaru,20,Santa Cruz da Serra,-10.4359487678844,-62.4762307081317
"Tarilandia Jaru ",1100114,RO,Jaru,25,Tarilândia,-10.4359487678844,-62.4762307081317
Ji Parana,1100122,RO,Ji-Paraná,5,Ji-Paraná,-10.882051318349,-61.9450945826841
"Nova Colina Ji Parana ",1100122,RO,Ji-Paraná,20,Nova Colina,-10.882051318349,-61.9450945826841
"Nova Londrina Ji Parana ",1100122,RO,Ji-Paraná,25,Nova Londrina,-10.882051318349,-61.9450945826841
Machadinho D Oeste,1100130,RO,Machadinho D'Oeste,5,Machadinho D'Oeste,-27.5681399699086,-51.6675073604692
"Oriente Novo Machadinho D Oeste ",1100130,RO,Machadinho D'Oeste,15,Oriente Novo,-27.5681399699086,-51.6675073604692
"Quinto BEC Machadinho D Oeste ",1100130,RO,Machadinho D'Oeste,20,Quinto BEC,-27.5681399699086,-51.6675073604692
"Tabajara Machadinho D Oeste ",1100130,RO,Machadinho D'Oeste,25,Tabajara,-27.5681399699086,-51.6675073604692
Ministro Andreazza,1101203,RO,Ministro Andreazza,5,Ministro Andreazza,-11.1962379841591,-61.5189219301054
Mirante da Serra,1101302,RO,Mirante da Serra,5,Mirante da Serra,-11.045609289937,-62.6694270952566
Monte Negro,1101401,RO,Monte Negro,5,Monte Negro,-10.263097755883,-63.2955591672175
Nova Brasilândia D Oeste,1100148,RO,Nova Brasilândia D'Oeste,5,Nova Brasilândia D'Oeste,-14.925464456005,-54.9719088691261
Nova Mamore,1100338,RO,Nova Mamoré,5,Nova Mamoré,-10.4117712947002,-65.3291490231467
Araras Nova Mamore,1100338,RO,Nova Mamoré,10,Araras,-10.4117712947002,-65.3291490231467
"Jacynopolis Nova Mamore ",1100338,RO,Nova Mamoré,12,Jacynópolis,-10.4117712947002,-65.3291490231467
"Nova Dimensao Nova Mamore ",1100338,RO,Nova Mamoré,15,Nova Dimensão,-10.4117712947002,-65.3291490231467
"Palmeiras Nova Mamore ",1100338,RO,Nova Mamoré,20,Palmeiras,-10.4117712947002,-65.3291490231467
Nova Uniao,1101435,RO,Nova União,5,Nova União,-19.6881033680241,-43.5799944146644
Novo Horizonte do Oeste,1100502,RO,Novo Horizonte do Oeste,5,Novo Horizonte do Oeste,-11.7097429200152,-61.9943876627606
Ouro Preto do Oeste,1100155,RO,Ouro Preto do Oeste,5,Ouro Preto do Oeste,-10.7235739008135,-62.2610551904363
"Rondominas Ouro Preto do Oeste ",1100155,RO,Ouro Preto do Oeste,25,Rondominas,-10.7235739008135,-62.2610551904363
Parecis,1101450,RO,Parecis,5,Parecis,-12.1798270507077,-61.5979979726776
Pimenta Bueno,1100189,RO,Pimenta Bueno,5,Pimenta Bueno,-11.67753699,-61.183665673642
"Marco Rondon Pimenta Bueno ",1100189,RO,Pimenta Bueno,15,Marco -11.67753699,-61.183665673642,
Pimenteiras do Oeste,1101468,RO,Pimenteiras do Oeste,5,Pimenteiras do Oeste,-13.4765620024615,-61.0443790025384
Porto Velho,1100205,RO,Porto Velho,5,Porto Velho,1058,
Presidente Medici,1100254,RO,Presidente Médici,5,Presidente Médici,-11.1732050162268,-61.9094386835298
"Estrela de Rondonia Presidente Medici ",1100254,RO,Presidente Médici,15,Estrela de Rondônia,-11.1732050162268,-61.9094386835298
"Novo Riachuelo Presidente Medici ",1100254,RO,Presidente Médici,20,Novo Riachuelo,-11.1732050162268,-61.9094386835298
"Vila Bandeira Branca Presidente Medici ",1100254,RO,Presidente Médici,25,Vila Bandeira Branca,-11.1732050162268,-61.9094386835298
"Vila Camargo Presidente Medici ",1100254,RO,Presidente Médici,30,Vila Camargo,-11.1732050162268,-61.9094386835298
Primavera de Rondonia,1101476,RO,Primavera de Rondônia,5,Primavera de Rondônia,-11.8257069542468,-61.3165462429165
Rio Crespo,1100262,RO,Rio Crespo,5,Rio Crespo,-9.70553670973949,-62.9000103659589
Rolim de Moura,1100288,RO,Rolim de Moura,5,Rolim de Moura,-11.7222589133808,-61.7857809351854
Santa Luzia D Oeste,1100296,RO,Santa Luzia D'Oeste,5,Santa Luzia D'Oeste,-8.94462421689483,-44.1295859062574
São Felipe D Oeste,1101484,RO,São Felipe D'Oeste,5,São Felipe D'Oeste,-12.8450782150251,-39.0840148984065
São Francisco do Guapore,1101492,RO,São Francisco do Guaporé,5,São Francisco do Guaporé,-12.0637984122334,-63.5708647107649
São Miguel do Guapore,1100320,RO,São Miguel do Guaporé,5,São Miguel do Guaporé,-11.699489743806,-62.7200634814364
"Santana do Guapore São Miguel do Guapore ",1100320,RO,São Miguel do Guaporé,20,Santana do Guaporé,-11.699489743806,-62.7200634814364
Seringueiras,1101500,RO,Seringueiras,5,Seringueiras,-11.767116635607,-63.0387609977072
Teixeiropolis,1101559,RO,Teixeirópolis,5,Teixeirópolis,-10.9321692860399,-62.2559222539546
Theobroma,1101609,RO,Theobroma,5,Theobroma,-10.2487305520261,-62.3451455299349
Urupa,1101708,RO,Urupá,5,Urupá,-11.1285452756794,-62.3706324537667
Vale do Anari,1101757,RO,Vale do Anari,5,Vale do Anari,-9.85139270806179,-62.1768234421278
Vale do Paraiso,1101807,RO,Vale do Paraíso,5,Vale do Paraíso,-10.4310526845565,-62.1343903568099
Vilhena,1100304,RO,Vilhena,5,Vilhena,-12.7413734718029,-60.1385838660987
Alto Alegre,1400050,RR,Alto Alegre,5,Alto Alegre,2.99382294765484,-61.3140223901178
Amajari,1400027,RR,Amajari,5,Amajari,3.6521184454459,-61.4205901726631
Boa Vista,1400100,RR,Boa Vista,5,Boa Vista,1058,
Bonfim,1400159,RR,Bonfim,5,Bonfim,-20.3254910996075,-44.232911084905
Canta,1400175,RR,Cantá,5,Cantá,2.60766639841651,-60.6020628476112
Caracarai,1400209,RR,Caracaraí,5,Caracaraí,1.80387124729759,-61.14917687013
Caroebe,1400233,RR,Caroebe,5,Caroebe,0.872674507186562,-59.6948100736757
Iracema,1400282,RR,Iracema,5,Iracema,2.16821476520387,-61.0522585850197
Mucajai,1400308,RR,Mucajaí,5,Mucajaí,2.47977223505342,-60.9115185306216
Normandia,1400407,RR,Normandia,5,Normandia,3.88297828530181,-59.6352062835683
Pacaraima,1400456,RR,Pacaraima,5,Pacaraima,4.47525934021226,-61.1473063471493
Rorainopolis,1400472,RR,Rorainópolis,5,Rorainópolis,0.937195393597556,-60.4250604939819
São João da Baliza,1400506,RR,São João da Baliza,5,São João da Baliza,0.947157427466681,-59.9060443451544
São Luiz,1400605,RR,São Luiz,5,São Luiz,1.01811162739126,-60.0282667741903
Uiramuta,1400704,RR,Uiramutã,5,Uiramutã,4.58544038754255,-60.195716148042
Acegua,4300034,RS,Aceguá,5,Aceguá,-31.8640153042621,-54.1647315363634
"Colônia Nova Acegua ",4300034,RS,Aceguá,15,Colônia Nova,-31.8640153042621,-54.1647315363634
"Minuano Acegua ",4300034,RS,Aceguá,25,Minuano,-31.8640153042621,-54.1647315363634
"Rio Negro Acegua ",4300034,RS,Aceguá,35,Rio Negro,-31.8640153042621,-54.1647315363634
Agua Santa,4300059,RS,Água Santa,5,Água Santa,-28.1750547485119,-52.0346327891623
"Engenho Grande Agua Santa ",4300059,RS,Água Santa,15,Engenho Grande,-28.1750547485119,-52.0346327891623
"Santo Antônio dos Pinheirinhos Agua Santa ",4300059,RS,Água Santa,25,Santo Antônio dos Pinheirinhos,-28.1750547485119,-52.0346327891623
"São Caetano Agua Santa ",4300059,RS,Água Santa,28,São Caetano,-28.1750547485119,-52.0346327891623
Agudo,4300109,RS,Agudo,5,Agudo,-29.6456633632496,-53.2586916877151
Ajuricaba,4300208,RS,Ajuricaba,5,Ajuricaba,-28.2377290066893,-53.7728188899873
"Medianeira Ajuricaba ",4300208,RS,Ajuricaba,15,Medianeira,-28.2377290066893,-53.7728188899873
Alecrim,4300307,RS,Alecrim,5,Alecrim,-27.6610744578017,-54.7670962217407
Alegrete,4300406,RS,Alegrete,5,Alegrete,-29.7820432091245,-55.7958701453331
"Passo Novo Alegrete ",4300406,RS,Alegrete,10,Passo Novo,-29.7820432091245,-55.7958701453331
Alegria,4300455,RS,Alegria,5,Alegria,-27.8372999563703,-54.0573664131385
"Espirito Santo Alegria ",4300455,RS,Alegria,10,Espírito Santo,-27.8372999563703,-54.0573664131385
Almirante Tamandare do Sul,4300471,RS,Almirante Tamandaré do Sul,5,Almirante Tamandaré do Sul,-28.1137262870376,-52.9137145496944
"Linha Vitória Almirante Tamandare do Sul ",4300471,RS,Almirante Tamandaré do Sul,15,Linha Vitória,-28.1137262870376,-52.9137145496944
"Rincao do Segredo Almirante Tamandare do Sul ",4300471,RS,Almirante Tamandaré do Sul,30,Rincão do Segredo,-28.1137262870376,-52.9137145496944
Alpestre,4300505,RS,Alpestre,5,Alpestre,-27.2487687566901,-53.0373660485512
"Farinhas Alpestre ",4300505,RS,Alpestre,10,Farinhas,-27.2487687566901,-53.0373660485512
"Sertãozinho Alpestre ",4300505,RS,Alpestre,15,Sertãozinho,-27.2487687566901,-53.0373660485512
"Volta Grande Alpestre ",4300505,RS,Alpestre,20,Volta Grande,-27.2487687566901,-53.0373660485512
Alto Alegre,4300554,RS,Alto Alegre,5,Alto Alegre,2.99382294765484,-61.3140223901178
"Linha Bonita Alto Alegre ",4300554,RS,Alto Alegre,10,Linha Bonita,2.99382294765484,-61.3140223901178
"Santa Lucia Alto Alegre ",4300554,RS,Alto Alegre,20,Santa Lúcia,2.99382294765484,-61.3140223901178
"São José Alto Alegre ",4300554,RS,Alto Alegre,25,São José,2.99382294765484,-61.3140223901178
"Treze de Maio Alto Alegre ",4300554,RS,Alto Alegre,30,Treze de Maio,2.99382294765484,-61.3140223901178
Alto Feliz,4300570,RS,Alto Feliz,5,Alto Feliz,-29.3901391668448,-51.3158156678408
Alvorada,4300604,RS,Alvorada,5,Alvorada,-29.9974930647423,-51.0777294542001
"Estancia Grande Alvorada ",4300604,RS,Alvorada,10,Estância Grande,-29.9974930647423,-51.0777294542001
Amaral Ferrador,4300638,RS,Amaral Ferrador,5,Amaral Ferrador,-30.8751476011694,-52.2512703969698
Ametista do Sul,4300646,RS,Ametista do Sul,5,Ametista do Sul,-27.3564254737849,-53.1921772619969
"São Valentin da Gruta Ametista do Sul ",4300646,RS,Ametista do Sul,25,São Valentin da Gruta,-27.3564254737849,-53.1921772619969
Andre da Rocha,4300661,RS,André da Rocha,5,André da Rocha,-28.6319772028819,-51.5737379712009
Anta Gorda,4300703,RS,Anta Gorda,5,Anta Gorda,-28.9708843631015,-52.0158234394073
"Itapuca Anta Gorda ",4300703,RS,Anta Gorda,10,Itapuca,-28.9708843631015,-52.0158234394073
Antônio Prado,4300802,RS,Antônio Prado,5,Antônio Prado,-28.8554376246298,-51.2835769243409
"Santana Antônio Prado ",4300802,RS,Antônio Prado,30,Santana,-28.8554376246298,-51.2835769243409
Arambare,4300851,RS,Arambaré,5,Arambaré,-30.9093455500119,-51.5013182505968
"Santa Rita do Sul Arambare ",4300851,RS,Arambaré,20,Santa Rita do Sul,-30.9093455500119,-51.5013182505968
Ararica,4300877,RS,Araricá,5,Araricá,-29.6172435929301,-50.9256766146808
Aratiba,4300901,RS,Aratiba,5,Aratiba,-27.3944441288949,-52.3038319547884
"Dourado Aratiba ",4300901,RS,Aratiba,15,Dourado,-27.3944441288949,-52.3038319547884
"Pio X Aratiba ",4300901,RS,Aratiba,18,Pio X,-27.3944441288949,-52.3038319547884
"Rio Azul Aratiba ",4300901,RS,Aratiba,20,Rio Azul,-27.3944441288949,-52.3038319547884
"Tres Barras Aratiba ",4300901,RS,Aratiba,25,Três Barras,-27.3944441288949,-52.3038319547884
"Volta Fechada Aratiba ",4300901,RS,Aratiba,30,Volta Fechada,-27.3944441288949,-52.3038319547884
Arroio do Meio,4301008,RS,Arroio do Meio,5,Arroio do Meio,-29.3988907191368,-51.9474494916139
"Forqueta Arroio do Meio ",4301008,RS,Arroio do Meio,16,Forqueta,-29.3988907191368,-51.9474494916139
"Palmas Arroio do Meio ",4301008,RS,Arroio do Meio,18,Palmas,-29.3988907191368,-51.9474494916139
"Vale do Arroio Grande Arroio do Meio ",4301008,RS,Arroio do Meio,30,Vale do Arroio Grande,-29.3988907191368,-51.9474494916139
Arroio do Padre,4301073,RS,Arroio do Padre,5,Arroio do Padre,-31.4406439930693,-52.4333015044096
Arroio do Sal,4301057,RS,Arroio do Sal,5,Arroio do Sal,-29.5929607439655,-49.932957517978
Arroio do Tigre,4301206,RS,Arroio do Tigre,5,Arroio do Tigre,-29.3358596133036,-53.0863955671765
"Coloninha Arroio do Tigre ",4301206,RS,Arroio do Tigre,10,Coloninha,-29.3358596133036,-53.0863955671765
"Linha Ocidental Arroio do Tigre ",4301206,RS,Arroio do Tigre,18,Linha Ocidental,-29.3358596133036,-53.0863955671765
"Vila Progresso Arroio do Tigre ",4301206,RS,Arroio do Tigre,25,Vila Progresso,-29.3358596133036,-53.0863955671765
"Sítio Alto Arroio do Tigre ",4301206,RS,Arroio do Tigre,35,Sítio Alto,-29.3358596133036,-53.0863955671765
"Taboaozinho Arroio do Tigre ",4301206,RS,Arroio do Tigre,40,Taboãozinho,-29.3358596133036,-53.0863955671765
"Taquaral Arroio do Tigre ",4301206,RS,Arroio do Tigre,45,Taquaral,-29.3358596133036,-53.0863955671765
Arroio dos Ratos,4301107,RS,Arroio dos Ratos,5,Arroio dos Ratos,-30.0900131146766,-51.733806866458
Arroio Grande,4301305,RS,Arroio Grande,5,Arroio Grande,-32.2363441256672,-53.0822483482181
"Maua Arroio Grande ",4301305,RS,Arroio Grande,10,Mauá,-32.2363441256672,-53.0822483482181
"Pedreiras Arroio Grande ",4301305,RS,Arroio Grande,15,Pedreiras,-32.2363441256672,-53.0822483482181
"Santa Izabel do Sul Arroio Grande ",4301305,RS,Arroio Grande,20,Santa Izabel do Sul,-32.2363441256672,-53.0822483482181
Arvorezinha,4301404,RS,Arvorezinha,5,Arvorezinha,-28.8730493916397,-52.1795119395293
"Pinhal Queimado Arvorezinha ",4301404,RS,Arvorezinha,20,Pinhal Queimado,-28.8730493916397,-52.1795119395293
Augusto Pestana,4301503,RS,Augusto Pestana,5,Augusto Pestana,-28.5133519891142,-53.9894700807226
"Rosario Augusto Pestana ",4301503,RS,Augusto Pestana,10,Rosário,-28.5133519891142,-53.9894700807226
Aurea,4301552,RS,Áurea,5,Áurea,-27.693786650391,-52.0541756691329
Bage,4301602,RS,Bagé,5,Bagé,-31.3305018415475,-54.10708328517
"Joca Tavares Bage ",4301602,RS,Bagé,17,Joca Tavares,-31.3305018415475,-54.10708328517
"José Otavio Bage ",4301602,RS,Bagé,20,José Otávio,-31.3305018415475,-54.10708328517
"Palmas Bage ",4301602,RS,Bagé,21,Palmas,-31.3305018415475,-54.10708328517
"Pirai Bage ",4301602,RS,Bagé,22,Piraí,-31.3305018415475,-54.10708328517
Balneario Pinhal,4301636,RS,Balneário Pinhal,5,Balneário Pinhal,-30.2397509270339,-50.2367010760971
"Magisterio Balneario Pinhal ",4301636,RS,Balneário Pinhal,10,Magistério,-30.2397509270339,-50.2367010760971
"Tunel Verde Balneario Pinhal ",4301636,RS,Balneário Pinhal,15,Túnel Verde,-30.2397509270339,-50.2367010760971
Barão,4301651,RS,Barão,5,Barão,-29.3808640678083,-51.4975376808973
"Arroio Canoas Barão ",4301651,RS,Barão,10,Arroio Canoas,-29.3808640678083,-51.4975376808973
"Francesa Alta Barão ",4301651,RS,Barão,25,Francesa Alta,-29.3808640678083,-51.4975376808973
"Francesa Baixa Barão ",4301651,RS,Barão,27,Francesa Baixa,-29.3808640678083,-51.4975376808973
"General Neto Barão ",4301651,RS,Barão,30,General Neto,-29.3808640678083,-51.4975376808973
Barão de Cotegipe,4301701,RS,Barão de Cotegipe,5,Barão de Cotegipe,-27.6170925671432,-52.3777503250275
Barão do Triunfo,4301750,RS,Barão do Triunfo,5,Barão do Triunfo,-30.3904838547345,-51.7376694748388
Barra do Guarita,4301859,RS,Barra do Guarita,5,Barra do Guarita,-27.1880699614942,-53.7144126933058
Barra do Quarai,4301875,RS,Barra do Quaraí,5,Barra do Quaraí,-30.2110754079217,-57.5570603248122
"Francisco Borges Barra do Quarai ",4301875,RS,Barra do Quaraí,15,Francisco Borges,-30.2110754079217,-57.5570603248122
"Guterrez Barra do Quarai ",4301875,RS,Barra do Quaraí,18,Guterrez,-30.2110754079217,-57.5570603248122
"Passo da Cruz Barra do Quarai ",4301875,RS,Barra do Quaraí,25,Passo da Cruz,-30.2110754079217,-57.5570603248122
Barra do Ribeiro,4301909,RS,Barra do Ribeiro,5,Barra do Ribeiro,-30.2926754998868,-51.3008736006115
"Douradilho Barra do Ribeiro ",4301909,RS,Barra do Ribeiro,10,Douradilho,-30.2926754998868,-51.3008736006115
Barra do Rio Azul,4301925,RS,Barra do Rio Azul,5,Barra do Rio Azul,-27.4087577154522,-52.4141049464501
Barra Funda,4301958,RS,Barra Funda,5,Barra Funda,-27.9238258451753,-53.0362966696036
Barracao,4301800,RS,Barracão,5,Barracão,-26.2526028442091,-53.6350002652568
"Espigao Alto Barracao ",4301800,RS,Barracão,10,Espigão Alto,-26.2526028442091,-53.6350002652568
Barros Cassal,4302006,RS,Barros Cassal,5,Barros Cassal,-29.0877043607385,-52.5877521245
Benjamin Constant do Sul,4302055,RS,Benjamin Constant do Sul,5,Benjamin Constant do Sul,-27.5085835626576,-52.6022250047219
Bento Goncalves,4302105,RS,Bento Gonçalves,5,Bento Gonçalves,-29.1674019331912,-51.5155603063239
"São Pedro Bento Goncalves ",4302105,RS,Bento Gonçalves,7,São Pedro,-29.1674019331912,-51.5155603063239
"Faria Lemos Bento Goncalves ",4302105,RS,Bento Gonçalves,10,Faria Lemos,-29.1674019331912,-51.5155603063239
"Tuiuti Bento Goncalves ",4302105,RS,Bento Gonçalves,30,Tuiutí,-29.1674019331912,-51.5155603063239
"Vale dos Vinhedos Bento Goncalves ",4302105,RS,Bento Gonçalves,40,Vale dos Vinhedos,-29.1674019331912,-51.5155603063239
Boa Vista das Missoes,4302154,RS,Boa Vista das Missões,5,Boa Vista das Missões,-27.6661110350384,-53.312756393758
"São João Boa Vista das Missoes ",4302154,RS,Boa Vista das Missões,30,São João,-27.6661110350384,-53.312756393758
Boa Vista do Burica,4302204,RS,Boa Vista do Buricá,5,Boa Vista do Buricá,-27.6715669967826,-54.1094812552698
Boa Vista do Cadeado,4302220,RS,Boa Vista do Cadeado,5,Boa Vista do Cadeado,-28.5774344754805,-53.8137346351149
"Cadeado Boa Vista do Cadeado ",4302220,RS,Boa Vista do Cadeado,15,Cadeado,-28.5774344754805,-53.8137346351149
"Capela Boa Vista do Cadeado ",4302220,RS,Boa Vista do Cadeado,20,Capela,-28.5774344754805,-53.8137346351149
"Faxinal Boa Vista do Cadeado ",4302220,RS,Boa Vista do Cadeado,25,Faxinal,-28.5774344754805,-53.8137346351149
"Formigueiro Boa Vista do Cadeado ",4302220,RS,Boa Vista do Cadeado,30,Formigueiro,-28.5774344754805,-53.8137346351149
"Ponte Queimada Boa Vista do Cadeado ",4302220,RS,Boa Vista do Cadeado,40,Ponte Queimada,-28.5774344754805,-53.8137346351149
"Rincao do Tigre Boa Vista do Cadeado ",4302220,RS,Boa Vista do Cadeado,45,Rincão do Tigre,-28.5774344754805,-53.8137346351149
Boa Vista do Incra,4302238,RS,Boa Vista do Incra,5,Boa Vista do Incra,-28.8184880340187,-53.3887049606029
Boa Vista do Sul,4302253,RS,Boa Vista do Sul,5,Boa Vista do Sul,-29.3501193714924,-51.6772718371373
Bom Jesus,4302303,RS,Bom Jesus,5,Bom Jesus,-6.8179576511972,-38.6551428070451
"Capão do Tigre Bom Jesus ",4302303,RS,Bom Jesus,8,Capão do Tigre,-6.8179576511972,-38.6551428070451
"Capela São Francisco Bom Jesus ",4302303,RS,Bom Jesus,11,Capela São Francisco,-6.8179576511972,-38.6551428070451
"Casa Branca Bom Jesus ",4302303,RS,Bom Jesus,13,Casa Branca,-6.8179576511972,-38.6551428070451
"Itaimbezinho Bom Jesus ",4302303,RS,Bom Jesus,15,Itaimbezinho,-6.8179576511972,-38.6551428070451
"Santo Inacio Bom Jesus ",4302303,RS,Bom Jesus,20,Santo Inácio,-6.8179576511972,-38.6551428070451
Bom Principio,4302352,RS,Bom Princípio,5,Bom Princípio,-29.4944851149457,-51.355519097396
Bom Progresso,4302378,RS,Bom Progresso,5,Bom Progresso,-27.5467742041554,-53.8667908856402
Bom Retiro do Sul,4302402,RS,Bom Retiro do Sul,5,Bom Retiro do Sul,-29.6074226198573,-51.9438467659586
"Pinhal Bom Retiro do Sul ",4302402,RS,Bom Retiro do Sul,15,Pinhal,-29.6074226198573,-51.9438467659586
Boqueirao do Leao,4302451,RS,Boqueirão do Leão,5,Boqueirão do Leão,-29.3051579179085,-52.4280502644718
Bossoroca,4302501,RS,Bossoroca,5,Bossoroca,-28.7307243302239,-54.9098109252545
"Esquina Piratini Bossoroca ",4302501,RS,Bossoroca,7,Esquina Piratini,-28.7307243302239,-54.9098109252545
"Ivai Bossoroca ",4302501,RS,Bossoroca,10,Ivaí,-28.7307243302239,-54.9098109252545
"Timbauva Bossoroca ",4302501,RS,Bossoroca,15,Timbaúva,-28.7307243302239,-54.9098109252545
Bozano,4302584,RS,Bozano,5,Bozano,-28.3662899401941,-53.7724021387641
"Salto Bozano ",4302584,RS,Bozano,25,Salto,-28.3662899401941,-53.7724021387641
Braga,4302600,RS,Braga,5,Braga,-27.6191925075347,-53.7443293820752
"Pedro Garcia Braga ",4302600,RS,Braga,10,Pedro Gárcia,-27.6191925075347,-53.7443293820752
Brochier,4302659,RS,Brochier,5,Brochier,-29.5555279555572,-51.5889159716534
"Linha Pinheiro Machado Brochier ",4302659,RS,Brochier,20,Linha Pinheiro Machado,-29.5555279555572,-51.5889159716534
Butia,4302709,RS,Butiá,5,Butiá,-30.1161440126473,-51.9614829532158
"Cerro do Roque Butia ",4302709,RS,Butiá,10,Cerro do Roque,-30.1161440126473,-51.9614829532158
Cacapava do Sul,4302808,RS,Caçapava do Sul,5,Caçapava do Sul,-30.5147432340801,-53.4875689200414
"Bom Jardim Cacapava do Sul ",4302808,RS,Caçapava do Sul,10,Bom Jardim,-30.5147432340801,-53.4875689200414
"Caraja Seival Cacapava do Sul ",4302808,RS,Caçapava do Sul,15,Carajá Seival,-30.5147432340801,-53.4875689200414
"Cerro do Martins Cacapava do Sul ",4302808,RS,Caçapava do Sul,20,Cerro do Martins,-30.5147432340801,-53.4875689200414
"Forninho Cacapava do Sul ",4302808,RS,Caçapava do Sul,25,Forninho,-30.5147432340801,-53.4875689200414
"Santa Barbara Cacapava do Sul ",4302808,RS,Caçapava do Sul,30,Santa Bárbara,-30.5147432340801,-53.4875689200414
Cacequi,4302907,RS,Cacequi,5,Cacequi,-29.8802876604795,-54.8277276903362
"Saica Cacequi ",4302907,RS,Cacequi,10,Saicã,-29.8802876604795,-54.8277276903362
"Umbu Cacequi ",4302907,RS,Cacequi,15,Umbu,-29.8802876604795,-54.8277276903362
Cachoeira do Sul,4303004,RS,Cachoeira do Sul,5,Cachoeira do Sul,-30.0458199797274,-52.893412558482
"Barro Vermelho Cachoeira do Sul ",4303004,RS,Cachoeira do Sul,10,Barro Vermelho,-30.0458199797274,-52.893412558482
Bosque Cachoeira do Sul,4303004,RS,Cachoeira do Sul,12,Bosque,-30.0458199797274,-52.893412558482
"Capane Cachoeira do Sul ",4303004,RS,Cachoeira do Sul,15,Capané,-30.0458199797274,-52.893412558482
"Cordilheira Cachoeira do Sul ",4303004,RS,Cachoeira do Sul,25,Cordilheira,-30.0458199797274,-52.893412558482
"Ferreira Cachoeira do Sul ",4303004,RS,Cachoeira do Sul,30,Ferreira,-30.0458199797274,-52.893412558482
"Tres Vendas Cachoeira do Sul ",4303004,RS,Cachoeira do Sul,45,Três Vendas,-30.0458199797274,-52.893412558482
Cachoeirinha,4303103,RS,Cachoeirinha,5,Cachoeirinha,-8.48683107303865,-36.2359914117891
Cacique Doble,4303202,RS,Cacique Doble,5,Cacique Doble,-27.7682324660163,-51.6641134498382
"São Luís Rei Cacique Doble ",4303202,RS,Cacique Doble,10,São Luís Rei,-27.7682324660163,-51.6641134498382
Caibate,4303301,RS,Caibaté,5,Caibaté,-28.2910748191668,-54.6378867042087
Caicara,4303400,RS,Caiçara,5,Caiçara,-6.61746979091996,-35.4691142820996
"Ipuacu Caicara ",4303400,RS,Caiçara,10,Ipuaçu,-6.61746979091996,-35.4691142820996
Camaqua,4303509,RS,Camaquã,5,Camaquã,-30.8507043892559,-51.8146009062211
Camargo,4303558,RS,Camargo,5,Camargo,-28.589237531547,-52.2037989732514
Cambara do Sul,4303608,RS,Cambará do Sul,5,Cambará do Sul,-29.0481752734456,-50.1437653842536
